Month,Name,Ranking,Visible
,Kdb+,7.853,No
,Kdb+,8.258,No
,Kdb+,8.319,No
,Kdb+,8.096,No
,Kdb+,7.989,No
,Kdb+,8.128,No
,Kdb+,8.002,No
,Kdb+,7.955,No
,Kdb+,8.099,No
,Kdb+,8.772,No
,Kdb+,9.108,No
,Kdb+,9.018,No
,Kdb+,8.776,No
,Kdb+,8.981,No
,Kdb+,9.116,No
,Kdb+,9.176,No
,Kdb+,9.34,No
,Kdb+,8.138,No
,Kdb+,7.678,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,0,No
,Microsoft Azure Data Explorer,1.983,No
,Microsoft Azure Data Explorer,1.723,No
,Microsoft Azure Data Explorer,1.942,No
,Microsoft Azure Data Explorer,1.51,No
,Microsoft Azure Data Explorer,1.651,No
,Microsoft Azure Data Explorer,1.999,No
,Microsoft Azure Data Explorer,2.124,No
,Microsoft Azure Data Explorer,2.333,No
,Microsoft Azure Data Explorer,2.659,No
,Microsoft Azure Data Explorer,2.613,No
,Microsoft Azure Data Explorer,2.746,No
,Microsoft Azure Data Explorer,2.813,No
,Microsoft Azure Data Explorer,3.455,No
,Microsoft Azure Data Explorer,3.581,No
,Microsoft Azure Data Explorer,3.525,No
,Microsoft Azure Data Explorer,3.713,No
,Microsoft Azure Data Explorer,4.144,No
,Microsoft Azure Data Explorer,4.197,No
,Microsoft Azure Data Explorer,4.701,No
,Microsoft Azure Data Explorer,4.317,No
,Microsoft Azure Data Explorer,4.741,No
,Microsoft Azure Data Explorer,4.797,No
,Microsoft Azure Data Explorer,4.358,No
,Microsoft Azure Data Explorer,4.273,No
,Microsoft Azure Data Explorer,4.948,No
,Microsoft Azure Data Explorer,5.069,No
,Microsoft Azure Data Explorer,4.801,No
,Microsoft Azure Data Explorer,5.657,No
,Microsoft Azure Data Explorer,5.668,No
,Microsoft Azure Data Explorer,6.617,No
,Microsoft Azure Data Explorer,6.407,No
,Microsoft Azure Data Explorer,6.588,No
,Microsoft Azure Data Explorer,6.792,No
,Microsoft Azure Data Explorer,7.35,No
,Microsoft Azure Data Explorer,7.649,No
,Microsoft Azure Data Explorer,7.543,No
,Microsoft Azure Data Explorer,7.338,No
,Microsoft Azure Data Explorer,7.085,No
,Microsoft Azure Data Explorer,7.301,No
,Microsoft Azure Data Explorer,7.345,No
,Microsoft Azure Data Explorer,7.67,No
,SingleStore,0,No
,SingleStore,0,No
,SingleStore,0.074,No
,SingleStore,0.067,No
,SingleStore,0.034,No
,SingleStore,0.091,No
,SingleStore,0.033,No
,SingleStore,0.048,No
,SingleStore,0.207,No
,SingleStore,0.146,No
,SingleStore,0.283,No
,SingleStore,0.274,No
,SingleStore,0.29,No
,SingleStore,0.307,No
,SingleStore,0.329,No
,SingleStore,0.544,No
,SingleStore,0.471,No
,SingleStore,0.44,No
,SingleStore,0.535,No
,SingleStore,0.631,No
,SingleStore,0.734,No
,SingleStore,0.707,No
,SingleStore,0.693,No
,SingleStore,0.801,No
,SingleStore,0.806,No
,SingleStore,0.786,No
,SingleStore,0.938,No
,SingleStore,1.002,No
,SingleStore,1.036,No
,SingleStore,1.012,No
,SingleStore,1.047,No
,SingleStore,1.288,No
,SingleStore,1.362,No
,SingleStore,1.513,No
,SingleStore,1.406,No
,SingleStore,1.792,No
,SingleStore,1.882,No
,SingleStore,1.818,No
,SingleStore,1.896,No
,SingleStore,1.953,No
,SingleStore,2.105,No
,SingleStore,2.159,No
,SingleStore,2.338,No
,SingleStore,2.488,No
,SingleStore,2.652,No
,SingleStore,2.731,No
,SingleStore,2.721,No
,SingleStore,2.82,No
,SingleStore,2.93,No
,SingleStore,2.857,No
,SingleStore,2.936,No
,SingleStore,3.109,No
,SingleStore,3.074,No
,SingleStore,3.14,No
,SingleStore,3.244,No
,SingleStore,3.057,No
,SingleStore,3.069,No
,SingleStore,3.254,No
,SingleStore,3.479,No
,SingleStore,3.265,No
,SingleStore,3.374,No
,SingleStore,3.82,No
,SingleStore,3.723,No
,SingleStore,2.955,No
,SingleStore,3.121,No
,SingleStore,2.538,No
,SingleStore,2.439,No
,SingleStore,2.662,No
,SingleStore,2.616,No
,SingleStore,2.467,No
,SingleStore,2.91,No
,SingleStore,3.216,No
,SingleStore,3.41,No
,SingleStore,3.717,No
,SingleStore,3.659,No
,SingleStore,3.743,No
,SingleStore,3.744,No
,SingleStore,3.731,No
,SingleStore,4.003,No
,SingleStore,3.941,No
,SingleStore,3.904,No
,SingleStore,4.361,No
,SingleStore,3.685,No
,SingleStore,3.811,No
,SingleStore,4.058,No
,SingleStore,4.089,No
,SingleStore,4.516,No
,SingleStore,4.49,No
,SingleStore,4.624,No
,SingleStore,4.508,No
,SingleStore,4.232,No
,SingleStore,4.949,No
,SingleStore,5.291,No
,SingleStore,5.502,No
,SingleStore,6.006,No
,SingleStore,6.33,No
,SingleStore,6.045,No
,SingleStore,5.884,No
,SingleStore,5.505,No
,SingleStore,5.214,No
,SingleStore,4.997,No
,SingleStore,4.702,No
,SingleStore,4.523,No
,SingleStore,5.273,No
,SingleStore,5.21,No
,SingleStore,5.062,No
,SingleStore,5.526,No
,SingleStore,5.739,No
,SingleStore,6.343,No
,SingleStore,6.507,No
,SingleStore,6.657,No
,SingleStore,7.332,No
,SingleStore,7.447,No
,SingleStore,7.321,No
,SingleStore,7.04,No
,SingleStore,6.662,No
,SingleStore,6.576,No
,SingleStore,7.031,No
,SingleStore,7.253,No
,SingleStore,7.534,No
,Microsoft Azure Search,0,No
,Microsoft Azure Search,0,No
,Microsoft Azure Search,0,No
,Microsoft Azure Search,0,No
,Microsoft Azure Search,0,No
,Microsoft Azure Search,0,No
,Microsoft Azure Search,0,No
,Microsoft Azure Search,0,No
,Microsoft Azure Search,0,No
,Microsoft Azure Search,0,No
,Microsoft Azure Search,0,No
,Microsoft Azure Search,0,No
,Microsoft Azure Search,0,No
,Microsoft Azure Search,0,No
,Microsoft Azure Search,0,No
,Microsoft Azure Search,0,No
,Microsoft Azure Search,0,No
,Microsoft Azure Search,0,No
,Microsoft Azure Search,0,No
,Microsoft Azure Search,0,No
,Microsoft Azure Search,0,No
,Microsoft Azure Search,0,No
,Microsoft Azure Search,0,No
,Microsoft Azure Search,0,No
,Microsoft Azure Search,0,No
,Microsoft Azure Search,0.511,No
,Microsoft Azure Search,0.548,No
,Microsoft Azure Search,0.58,No
,Microsoft Azure Search,0.628,No
,Microsoft Azure Search,0.723,No
,Microsoft Azure Search,0.743,No
,Microsoft Azure Search,0.863,No
,Microsoft Azure Search,0.95,No
,Microsoft Azure Search,1.16,No
,Microsoft Azure Search,1.292,No
,Microsoft Azure Search,1.382,No
,Microsoft Azure Search,1.449,No
,Microsoft Azure Search,1.39,No
,Microsoft Azure Search,1.301,No
,Microsoft Azure Search,1.237,No
,Microsoft Azure Search,1.284,No
,Microsoft Azure Search,1.253,No
,Microsoft Azure Search,1.371,No
,Microsoft Azure Search,1.43,No
,Microsoft Azure Search,1.49,No
,Microsoft Azure Search,1.6,No
,Microsoft Azure Search,1.722,No
,Microsoft Azure Search,1.711,No
,Microsoft Azure Search,1.914,No
,Microsoft Azure Search,2.034,No
,Microsoft Azure Search,1.972,No
,Microsoft Azure Search,2.296,No
,Microsoft Azure Search,2.296,No
,Microsoft Azure Search,2.568,No
,Microsoft Azure Search,2.986,No
,Microsoft Azure Search,3.049,No
,Microsoft Azure Search,3.264,No
,Microsoft Azure Search,3.286,No
,Microsoft Azure Search,3.461,No
,Microsoft Azure Search,3.681,No
,Microsoft Azure Search,3.876,No
,Microsoft Azure Search,4.111,No
,Microsoft Azure Search,4.318,No
,Microsoft Azure Search,3.901,No
,Microsoft Azure Search,4.604,No
,Microsoft Azure Search,4.244,No
,Microsoft Azure Search,4.247,No
,Microsoft Azure Search,4.192,No
,Microsoft Azure Search,4.397,No
,Microsoft Azure Search,4.449,No
,Microsoft Azure Search,4.795,No
,Microsoft Azure Search,5.002,No
,Microsoft Azure Search,5.317,No
,Microsoft Azure Search,5.674,No
,Microsoft Azure Search,5.437,No
,Microsoft Azure Search,5.548,No
,Microsoft Azure Search,5.54,No
,Microsoft Azure Search,5.648,No
,Microsoft Azure Search,6.259,No
,Microsoft Azure Search,5.864,No
,Microsoft Azure Search,6.425,No
,Microsoft Azure Search,6.836,No
,Microsoft Azure Search,5.946,No
,Microsoft Azure Search,6.532,No
,Microsoft Azure Search,6.603,No
,Microsoft Azure Search,6.287,No
,Microsoft Azure Search,6.48,No
,Microsoft Azure Search,6.313,No
,Microsoft Azure Search,6.34,No
,Microsoft Azure Search,6.219,No
,Microsoft Azure Search,6.117,No
,Microsoft Azure Search,6.3,No
,Microsoft Azure Search,6.554,No
,Microsoft Azure Search,6.7,No
,Microsoft Azure Search,6.699,No
,Microsoft Azure Search,6.684,No
,Microsoft Azure Search,6.799,No
,Microsoft Azure Search,6.848,No
,Microsoft Azure Search,6.445,No
,Microsoft Azure Search,6.263,No
,Microsoft Azure Search,6.426,No
,Microsoft Azure Search,6.533,No
,Microsoft Azure Search,6.046,No
,Microsoft Azure Search,6.549,No
,Microsoft Azure Search,6.533,No
,Microsoft Azure Search,6.143,No
,Microsoft Azure Search,6.851,No
,Microsoft Azure Search,6.986,No
,Microsoft Azure Search,7.373,No
,Microsoft Azure Search,7.152,No
,Microsoft Azure Search,7.519,No
,Microsoft Azure Search,7.895,No
,Microsoft Azure Search,8.207,No
,Microsoft Azure Search,8.149,No
,Microsoft Azure Search,7.537,No
,Microsoft Azure Search,7.61,No
,Microsoft Azure Search,7.578,No
,Microsoft Azure Search,7.751,No
,Microsoft Azure Search,7.616,No
,Microsoft Azure Search,7.393,No
,Sphinx,0,No
,Sphinx,0,No
,Sphinx,0,No
,Sphinx,8.85,No
,Sphinx,9.465,No
,Sphinx,9.552,No
,Sphinx,9.815,No
,Sphinx,9.022,No
,Sphinx,8.514,No
,Sphinx,10.196,No
,Sphinx,9.658,No
,Sphinx,9.196,No
,Sphinx,9.206,No
,Sphinx,9.326,No
,Sphinx,9.531,No
,Sphinx,9.93,No
,Sphinx,9.225,No
,Sphinx,9.124,No
,Sphinx,9.05,No
,Sphinx,9.354,No
,Sphinx,9.767,No
,Sphinx,10.009,No
,Sphinx,10.232,No
,Sphinx,10.749,No
,Sphinx,11.157,No
,Sphinx,11.018,No
,Sphinx,10.135,No
,Sphinx,9.901,No
,Sphinx,10.031,No
,Sphinx,9.579,No
,Sphinx,9.798,No
,Sphinx,9.836,No
,Sphinx,9.73,No
,Sphinx,9.575,No
,Sphinx,9.006,No
,Sphinx,8.601,No
,Sphinx,8.906,No
,Sphinx,8.997,No
,Sphinx,8.976,No
,Sphinx,9.079,No
,Sphinx,8.723,No
,Sphinx,8.479,No
,Sphinx,8.343,No
,Sphinx,8.327,No
,Sphinx,8.049,No
,Sphinx,8.022,No
,Sphinx,7.595,No
,Sphinx,7.302,No
,Sphinx,6.997,No
,Sphinx,7.029,No
,Sphinx,6.315,No
,Sphinx,6.217,No
,Sphinx,6.383,No
,Sphinx,6.661,No
,Sphinx,7.241,No
,Sphinx,6.769,No
,Sphinx,6.425,No
,Sphinx,6.15,No
,Sphinx,6.048,No
,Sphinx,6.027,No
,Sphinx,5.884,No
,Sphinx,6.031,No
,Sphinx,6.254,No
,Sphinx,6.063,No
,Sphinx,5.949,No
,Sphinx,6.268,No
,Sphinx,6.318,No
,Sphinx,6.381,No
,Sphinx,6.797,No
,Sphinx,7.028,No
,Sphinx,7.069,No
,Sphinx,7.55,No
,Sphinx,7.363,No
,Sphinx,7.819,No
,Sphinx,7.69,No
,Sphinx,7.567,No
,Sphinx,7.232,No
,Sphinx,6.967,No
,Sphinx,6.371,No
,Sphinx,6.322,No
,Sphinx,6.695,No
,Sphinx,6.943,No
,Sphinx,7.233,No
,Sphinx,7.386,No
,Sphinx,7.041,No
,Sphinx,6.625,No
,Sphinx,6.518,No
,Sphinx,7.259,No
,Sphinx,6.686,No
,Sphinx,6.486,No
,Sphinx,6.021,No
,Sphinx,6.35,No
,Sphinx,6.544,No
,Sphinx,6.451,No
,Sphinx,6.469,No
,Sphinx,6.338,No
,Sphinx,6.351,No
,Sphinx,6.322,No
,Sphinx,6.434,No
,Sphinx,6.559,No
,Sphinx,6.909,No
,Sphinx,7.04,No
,Sphinx,7.575,No
,Sphinx,8.11,No
,Sphinx,7.999,No
,Sphinx,7.745,No
,Sphinx,7.637,No
,Sphinx,7.609,No
,Sphinx,7.914,No
,Sphinx,8.012,No
,Sphinx,8.028,No
,Sphinx,7.628,No
,Sphinx,7.546,No
,Sphinx,7.245,No
,Sphinx,6.718,No
,Sphinx,7.232,No
,Sphinx,7.294,No
,Sphinx,6.949,No
,Sphinx,6.76,No
,Sphinx,7.125,No
,Google Cloud Datastore,0,No
,Google Cloud Datastore,0,No
,Google Cloud Datastore,0,No
,Google Cloud Datastore,0,No
,Google Cloud Datastore,0,No
,Google Cloud Datastore,0,No
,Google Cloud Datastore,0,No
,Google Cloud Datastore,0,No
,Google Cloud Datastore,0,No
,Google Cloud Datastore,0,No
,Google Cloud Datastore,0,No
,Google Cloud Datastore,0,No
,Google Cloud Datastore,0,No
,Google Cloud Datastore,0,No
,Google Cloud Datastore,0,No
,Google Cloud Datastore,0,No
,Google Cloud Datastore,0,No
,Google Cloud Datastore,0,No
,Google Cloud Datastore,0,No
,Google Cloud Datastore,0,No
,Google Cloud Datastore,0,No
,Google Cloud Datastore,0,No
,Google Cloud Datastore,0,No
,Google Cloud Datastore,0.52,No
,Google Cloud Datastore,0.538,No
,Google Cloud Datastore,0.604,No
,Google Cloud Datastore,0.694,No
,Google Cloud Datastore,0.779,No
,Google Cloud Datastore,0.814,No
,Google Cloud Datastore,0.788,No
,Google Cloud Datastore,0.82,No
,Google Cloud Datastore,0.698,No
,Google Cloud Datastore,0.746,No
,Google Cloud Datastore,0.766,No
,Google Cloud Datastore,0.8,No
,Google Cloud Datastore,0.809,No
,Google Cloud Datastore,0.818,No
,Google Cloud Datastore,0.822,No
,Google Cloud Datastore,0.871,No
,Google Cloud Datastore,0.867,No
,Google Cloud Datastore,0.892,No
,Google Cloud Datastore,0.918,No
,Google Cloud Datastore,0.929,No
,Google Cloud Datastore,1.003,No
,Google Cloud Datastore,1.068,No
,Google Cloud Datastore,1.084,No
,Google Cloud Datastore,1.449,No
,Google Cloud Datastore,1.372,No
,Google Cloud Datastore,1.469,No
,Google Cloud Datastore,1.459,No
,Google Cloud Datastore,1.55,No
,Google Cloud Datastore,1.892,No
,Google Cloud Datastore,2.031,No
,Google Cloud Datastore,2.643,No
,Google Cloud Datastore,2.995,No
,Google Cloud Datastore,3.152,No
,Google Cloud Datastore,3.897,No
,Google Cloud Datastore,3.494,No
,Google Cloud Datastore,3.059,No
,Google Cloud Datastore,3.074,No
,Google Cloud Datastore,3.165,No
,Google Cloud Datastore,3.471,No
,Google Cloud Datastore,3.541,No
,Google Cloud Datastore,3.116,No
,Google Cloud Datastore,3.587,No
,Google Cloud Datastore,3.209,No
,Google Cloud Datastore,3.168,No
,Google Cloud Datastore,3.184,No
,Google Cloud Datastore,3.365,No
,Google Cloud Datastore,3.32,No
,Google Cloud Datastore,3.801,No
,Google Cloud Datastore,4.046,No
,Google Cloud Datastore,4.011,No
,Google Cloud Datastore,4.155,No
,Google Cloud Datastore,4.059,No
,Google Cloud Datastore,4.307,No
,Google Cloud Datastore,4.321,No
,Google Cloud Datastore,4.434,No
,Google Cloud Datastore,4.718,No
,Google Cloud Datastore,4.505,No
,Google Cloud Datastore,5.022,No
,Google Cloud Datastore,5.9,No
,Google Cloud Datastore,4.721,No
,Google Cloud Datastore,5.254,No
,Google Cloud Datastore,5.206,No
,Google Cloud Datastore,4.637,No
,Google Cloud Datastore,4.811,No
,Google Cloud Datastore,4.887,No
,Google Cloud Datastore,5.024,No
,Google Cloud Datastore,4.8,No
,Google Cloud Datastore,4.658,No
,Google Cloud Datastore,5.152,No
,Google Cloud Datastore,5.344,No
,Google Cloud Datastore,5.361,No
,Google Cloud Datastore,5.79,No
,Google Cloud Datastore,5.928,No
,Google Cloud Datastore,5.506,No
,Google Cloud Datastore,5.509,No
,Google Cloud Datastore,5.269,No
,Google Cloud Datastore,5.024,No
,Google Cloud Datastore,4.821,No
,Google Cloud Datastore,4.352,No
,Google Cloud Datastore,4.018,No
,Google Cloud Datastore,4.683,No
,Google Cloud Datastore,4.464,No
,Google Cloud Datastore,4.407,No
,Google Cloud Datastore,4.378,No
,Google Cloud Datastore,4.426,No
,Google Cloud Datastore,4.982,No
,Google Cloud Datastore,4.438,No
,Google Cloud Datastore,4.841,No
,Google Cloud Datastore,5.249,No
,Google Cloud Datastore,5.477,No
,Google Cloud Datastore,5.495,No
,Google Cloud Datastore,5.489,No
,Google Cloud Datastore,5.887,No
,Google Cloud Datastore,5.753,No
,Google Cloud Datastore,6.445,No
,Google Cloud Datastore,6.614,No
,Google Cloud Datastore,6.936,No
,Ehcache,0,No
,Ehcache,0,No
,Ehcache,0,No
,Ehcache,0,No
,Ehcache,0,No
,Ehcache,0,No
,Ehcache,6.537,No
,Ehcache,6.313,No
,Ehcache,6.186,No
,Ehcache,6.305,No
,Ehcache,6.492,No
,Ehcache,6.462,No
,Ehcache,6.592,No
,Ehcache,8.571,No
,Ehcache,8.203,No
,Ehcache,7.441,No
,Ehcache,6.885,No
,Ehcache,6.439,No
,Ehcache,6.449,No
,Ehcache,6.652,No
,Ehcache,6.575,No
,Ehcache,6.817,No
,Ehcache,7.051,No
,Ehcache,7.398,No
,Ehcache,7.456,No
,Ehcache,7.322,No
,Ehcache,7.64,No
,Ehcache,8.302,No
,Ehcache,7.818,No
,Ehcache,7.704,No
,Ehcache,7.918,No
,Ehcache,7.625,No
,Ehcache,7.756,No
,Ehcache,8.066,No
,Ehcache,8.132,No
,Ehcache,8.244,No
,Ehcache,7.88,No
,Ehcache,7.479,No
,Ehcache,7.222,No
,Ehcache,7.02,No
,Ehcache,6.703,No
,Ehcache,6.456,No
,Ehcache,6.83,No
,Ehcache,6.842,No
,Ehcache,6.635,No
,Ehcache,6.523,No
,Ehcache,6.482,No
,Ehcache,6.442,No
,Ehcache,6.598,No
,Ehcache,6.34,No
,Ehcache,6.127,No
,Ehcache,7.037,No
,Ehcache,7.135,No
,Ehcache,6.833,No
,Ehcache,7.198,No
,Ehcache,7.42,No
,Ehcache,7.152,No
,Ehcache,6.933,No
,Ehcache,7.144,No
,Ehcache,7.244,No
,Ehcache,6.995,No
,Ehcache,7.262,No
,Ehcache,6.866,No
,Ehcache,6.912,No
,Ehcache,7.139,No
,Ehcache,6.943,No
,Ehcache,6.936,No
,Ehcache,6.768,No
,Ehcache,6.42,No
,Ehcache,6.544,No
,Ehcache,6.373,No
,Ehcache,6.79,No
,Ehcache,6.715,No
,Ehcache,6.701,No
,Ehcache,6.468,No
,Ehcache,6.801,No
,Ehcache,6.46,No
,Ehcache,6.489,No
,Ehcache,6.591,No
,Ehcache,6.315,No
,Ehcache,6.557,No
,Ehcache,6.692,No
,Ehcache,6.067,No
,Ehcache,6.038,No
,Ehcache,6.153,No
,Ehcache,6.144,No
,Ehcache,6.687,No
,Ehcache,6.682,No
,Ehcache,6.614,No
,Ehcache,6.266,No
,Ehcache,6.233,No
,Ehcache,6.274,No
,Ehcache,6.508,No
,Ehcache,7.081,No
,Ehcache,7.316,No
,Ehcache,7.469,No
,Ehcache,7.608,No
,Ehcache,7.657,No
,Ehcache,7.275,No
,Ehcache,6.886,No
,Ehcache,6.992,No
,Ehcache,7.408,No
,Ehcache,7.23,No
,Ehcache,7.486,No
,Ehcache,7.196,No
,Ehcache,6.806,No
,Ehcache,7.003,No
,Ehcache,6.941,No
,Ehcache,6.629,No
,Ehcache,6.095,No
,Ehcache,6.088,No
,Ehcache,6.382,No
,Ehcache,6.546,No
,Ehcache,6.734,No
,Ehcache,6.47,No
,Ehcache,6.535,No
,Ehcache,6.521,No
,Ehcache,7.028,No
,Ehcache,6.865,No
,Ehcache,6.823,No
,Graphite,0,No
,Graphite,0,No
,Graphite,0,No
,Graphite,0,No
,Graphite,0,No
,Graphite,0,No
,Graphite,0,No
,Graphite,0,No
,Graphite,0,No
,Graphite,0,No
,Graphite,0,No
,Graphite,0,No
,Graphite,0,No
,Graphite,0,No
,Graphite,0,No
,Graphite,0,No
,Graphite,0,No
,Graphite,0,No
,Graphite,0,No
,Graphite,0,No
,Graphite,0,No
,Graphite,0,No
,Graphite,0,No
,Graphite,0,No
,Graphite,0,No
,Graphite,0,No
,Graphite,0,No
,Graphite,0,No
,Graphite,0,No
,Graphite,0,No
,Graphite,0,No
,Graphite,1.501,No
,Graphite,1.477,No
,Graphite,1.405,No
,Graphite,1.466,No
,Graphite,1.478,No
,Graphite,1.49,No
,Graphite,1.537,No
,Graphite,1.561,No
,Graphite,1.577,No
,Graphite,1.568,No
,Graphite,1.556,No
,Graphite,1.636,No
,Graphite,1.681,No
,Graphite,1.736,No
,Graphite,1.77,No
,Graphite,1.823,No
,Graphite,1.9,No
,Graphite,1.907,No
,Graphite,1.899,No
,Graphite,1.911,No
,Graphite,1.742,No
,Graphite,1.781,No
,Graphite,1.821,No
,Graphite,2.011,No
,Graphite,2.0,No
,Graphite,2.068,No
,Graphite,2.297,No
,Graphite,2.552,No
,Graphite,2.763,No
,Graphite,2.856,No
,Graphite,2.65,No
,Graphite,2.411,No
,Graphite,2.227,No
,Graphite,2.074,No
,Graphite,2.189,No
,Graphite,2.263,No
,Graphite,2.382,No
,Graphite,2.552,No
,Graphite,2.596,No
,Graphite,2.697,No
,Graphite,2.809,No
,Graphite,2.845,No
,Graphite,2.783,No
,Graphite,2.855,No
,Graphite,2.953,No
,Graphite,3.075,No
,Graphite,3.124,No
,Graphite,3.228,No
,Graphite,3.331,No
,Graphite,3.438,No
,Graphite,3.395,No
,Graphite,3.319,No
,Graphite,3.344,No
,Graphite,3.324,No
,Graphite,3.353,No
,Graphite,3.354,No
,Graphite,3.341,No
,Graphite,3.44,No
,Graphite,3.427,No
,Graphite,3.46,No
,Graphite,3.628,No
,Graphite,3.834,No
,Graphite,4.113,No
,Graphite,4.308,No
,Graphite,4.364,No
,Graphite,4.645,No
,Graphite,4.676,No
,Graphite,4.681,No
,Graphite,4.619,No
,Graphite,4.675,No
,Graphite,4.53,No
,Graphite,4.558,No
,Graphite,4.642,No
,Graphite,4.853,No
,Graphite,4.864,No
,Graphite,5.095,No
,Graphite,5.505,No
,Graphite,5.632,No
,Graphite,5.697,No
,Graphite,5.579,No
,Graphite,5.583,No
,Graphite,5.478,No
,Graphite,5.363,No
,Graphite,5.459,No
,Graphite,5.355,No
,Graphite,5.498,No
,Graphite,6.034,No
,Graphite,6.557,No
,Graphite,6.726,No
,Aerospike,0,No
,Aerospike,0,No
,Aerospike,0.138,No
,Aerospike,0.142,No
,Aerospike,0.141,No
,Aerospike,0.162,No
,Aerospike,0.209,No
,Aerospike,0.212,No
,Aerospike,0.354,No
,Aerospike,0.527,No
,Aerospike,0.476,No
,Aerospike,0.442,No
,Aerospike,0.43,No
,Aerospike,0.625,No
,Aerospike,0.617,No
,Aerospike,0.664,No
,Aerospike,0.698,No
,Aerospike,0.617,No
,Aerospike,0.627,No
,Aerospike,0.685,No
,Aerospike,0.755,No
,Aerospike,0.987,No
,Aerospike,0.959,No
,Aerospike,1.093,No
,Aerospike,1.011,No
,Aerospike,1.031,No
,Aerospike,1.427,No
,Aerospike,1.76,No
,Aerospike,2.174,No
,Aerospike,2.489,No
,Aerospike,2.418,No
,Aerospike,2.61,No
,Aerospike,2.611,No
,Aerospike,2.592,No
,Aerospike,2.799,No
,Aerospike,3.036,No
,Aerospike,3.354,No
,Aerospike,3.458,No
,Aerospike,3.6,No
,Aerospike,3.97,No
,Aerospike,4.095,No
,Aerospike,4.198,No
,Aerospike,4.529,No
,Aerospike,4.536,No
,Aerospike,4.534,No
,Aerospike,4.538,No
,Aerospike,4.394,No
,Aerospike,4.355,No
,Aerospike,4.245,No
,Aerospike,4.215,No
,Aerospike,4.12,No
,Aerospike,4.455,No
,Aerospike,4.428,No
,Aerospike,4.409,No
,Aerospike,4.544,No
,Aerospike,4.285,No
,Aerospike,4.216,No
,Aerospike,4.364,No
,Aerospike,4.329,No
,Aerospike,4.302,No
,Aerospike,4.315,No
,Aerospike,4.853,No
,Aerospike,4.789,No
,Aerospike,4.347,No
,Aerospike,4.781,No
,Aerospike,4.183,No
,Aerospike,4.06,No
,Aerospike,4.071,No
,Aerospike,4.404,No
,Aerospike,4.066,No
,Aerospike,5.166,No
,Aerospike,5.345,No
,Aerospike,5.77,No
,Aerospike,6.213,No
,Aerospike,6.446,No
,Aerospike,6.618,No
